re : fw : re : valuation,0.7717
re : valuation,0.6287
project,0.8313
re : petronas benchmarking visit,0.2766
ll visa - anshuman shrivastava,0.1392
"agenda for transmission roundtable on wednesday , january 24 , 2001",0.7262
benchmarking questionnaires,0.2785
benchmarking questionnaires,0.3608
risk article,0.5725
re : clewlow and strickland book,0.2375
re : the package,0.1059
thanks a lot .,0.496
re : spring 2001 schematic,0.259
re : spring 2001 schematic,0.7177
re : hello team,0.085
re : liz demers research seminar,0.3431
hello team,0.7504
videoconferences w / enron,0.5122
re : enron cover letter & resume for dave gershenson,0.5966
re : fw : wharton resume submission - summer intern,0.5247
merit and equity increases,0.6366
fw : winston,0.5798
re : ll visa - anshuman shrivastava,0.5489
invitation to cera multiclient study workshop,0.0537
re :,0.8571
re :,0.8112
new commodity marketplace opportunity,0.3373
re : next step,0.455
re : the package,0.2434
re : a quant,0.4834
re : enron - resume interview of james valverde,0.5139
re : houston visit,0.143
carnegie mellon resume pre - select list,0.6179
re : spring 2001 schematic,0.7261
re : enron alp,0.9477
riskbrief - january issue,0.3329
mid - project review date - enron,0.3822
re : videoconferences w / enron,0.8522
re : mid - project review dates - enron,0.8662
re : mid - project review dates - enron,0.9175
re : consulting arrangement,0.0642
ll visa - anshuman shrivastava,0.9205
re : ( no subject ),0.8299
anshuman,0.7075
re : ll visa - anshuman shrivastava,0.3208
re : ll visa - anshuman shrivastava,0.5471
resume for chris pernoud,0.8163
re : punit rawal ' s interview with enron,0.8786
re : research sign off,0.6244
re : anshuman,0.1733
re : anshuman,0.3086
re : notice of end probation,0.1531
mark lay,0.3019
[ fwd : new commodity marketplace opportunity ],0.1472
dot . odpowiedzi na list,0.4552
interview schedules for tony hamilton and damian likely,0.6057
re : consulting arrangement,0.6591
re : factors for us power curves,0.178
re : ll visa - anshuman shrivastava,0.1429
fea announces the release of @ energy 2 . 0,0.9418
re : calpx prices,0.3868
re : m lay response,0.2417
re : resume,0.6731
"hi vince ,",0.0656
re : mgmt 656,0.8381
re : mgmt 656,0.8692
mgmt 656,0.1635
wharton business plan competition,0.2756
remaining work,0.8753
latest draft,0.8722
book order,0.8069
north atlantic forecasts,0.2294
re : durasoft - - java class,0.7027
re : lance cunningham,0.4928
"re : enroll in intro to java at productivity point , feb 12 - 16",0.1317
cuiaba models,0.6542
i ' m in hospital ! ! !,0.289
re : [ fwd : new commodity marketplace opportunity ],0.3324
re : durasoft - - java class,0.0411
confirmation of your order,0.3369
re : approval is overdue : access request for paul . d . thomas @ enron . com,0.954
approval is overdue : access request for paul . d . thomas @ enron . com,0.2377
re : calpx power prices,0.8892
re : p + spread options,0.5588
erac koch p + spread options,0.1799
power trading,0.972
re : reschedule,0.4879
re : visit to houston,0.9644
re : all best wishes for 2001,0.326
re :,0.3376
"dear vince ,",0.8922
enron interview of james valverde,0.0022
rw : howard confirmation for vince,0.9603
resume forwarded at request of brian mihura,0.827
ok -,0.4754
re : howard haughton : no can do for wed / thurs .,0.4964
fyi : howard haughton,0.0074
re : rice students,0.0861
re : eol competitors,0.0961
re : tom costantino,0.5292
"re : "" energy derivatives """,0.5077
re : research sign off,0.5822
re : java training,0.6637
re : durasoft - - java class,0.4487
garp presentation,0.8914
pd : praca dyplomowa v edycja mba,0.7626
re :,0.8055
i ' ve done it . . . .,0.7724
interview schedule,0.745
james valverde - interview schedule,0.8471
re : wednesday,0.0604
re : wharton tiger team # 3,0.133
wharton interviews,0.0738
organizational announcement,0.1208
eim organization change,0.151
re : book order,0.1848
re : fea announces the release of @ energy 2 . 0,0.6947
fea announces the release of @ energy 2 . 0,0.0208
re : livelink,0.9013
re : approval is overdue : access request for paul . d . thomas @ enron . com,0.8711
re : p + spread options,0.8592
re : programming for rdi model,0.8553
re : programming for rdi model,0.9211
fw : california electricity crisis : what to do,0.2041
reactions log - in password,0.2911
the february issue of reactions is now live online,0.506
california update 1 / 31 / 01,0.511
re : sms conference,0.9653
adres marysi,0.6594
presentation slides,0.7829
re : fwd : praca dyplomowa v edycja mba warszawa,0.1081
frank qian - cancelled interview schedule,0.664
candidate : howard information,0.3125
interview,0.1138
re : picks and publishers,0.0553
re : book order,0.5541
re : wharton tiger team # 3,0.3785
vacation day feb . 16,0.4697
re : fw : wharton resume submission - summer intern,0.019
re : programming for rdi model,0.8778
here ' s a 4 th try ! ! !,0.0739
password for pjm 101 : the basics,0.8057
message from bogdan,0.6703
wichai narongwanich,0.5671
security request for adding a timekeeper to cost center 107043,0.8916
raptor position reports for 1 / 29 / 01,0.5239
re : here ' s a 4 th try ! ! !,0.8512
henwood power market symposium - april 2001,0.9016
it was great talking with you .,0.1447
mgmt 656,0.2945
another addition from enron tiger member,0.9061
draft from the editor with questions . i ' ll call,0.3856
draft from the editor with questions . i ' ll call,0.8581
the latest ( last ? ),0.8597
harvard research visit,0.2237
latest revision,0.0542
re : statistica & lunch,0.0555
understanding risk and return of an insurance portfolio,0.1853
computerworld article,0.7419
re : czesc,0.8952
re : vince . . . feedback from howard on debrief,0.5365
re : witaj wicku !,0.5578
re : message from bogdan,0.2683
re : philippe jorion ' s pending visit to rice,0.7093
the national forum on corporate finance,0.2065
time sensitive : executive impact & influence program survey,0.175
reminder,0.6168
reliant tigers interested in enron,0.7389
re : latest revision,0.2534
addition to enron - summer internships,0.3812
addition to enron - summer internships,0.4644
re : good news - cabinet approval for power trading,0.5965
cera conference call and web presentationthe final wave of rto,0.4891
[ no subject ],0.8846
re : video conference,0.612
re : yes sir,0.6299
re :,0.0768
re : eprm course,0.0717
trading limit and policy changes,0.5624
anshuman shrivastava,0.6776
re : programming for rdi model,0.8606
charm conference call,0.5376
non - disclosure agreement and intellectual property rights,0.5862
organizational changes,0.3879
the latest ( last ? ),0.4484
the latest ( last ? ),0.9491
here ' s the typeset version,0.827
raptors,0.428
venue details for energy derivatives and weather derivatives course,0.447
summer hire,0.501
"hello guys ,",0.4845
java class starting feb 20 th .,0.1385
gas model,0.5159
credit reserve model meeting,0.0855
re : charm conference call,0.069
re : synfuel option valuation,0.1358
re : fw : invitation to 2001 energy finance conference - the,0.0444
fw : invitation to 2001 energy finance conference - the university,0.0268
re : clewlow / strickland derivatives book,0.3039
re : technical corner article,0.0174
praca dyplomowa,0.6296
re : bogdan szopa - cv,0.2979
re : greg spaniolo resume,0.4094
bogdan szopa - cv,0.2281
next eprm article,0.8515
re : visit to houston,0.2801
one page background and position statement,0.0293
re : tradespark,0.6229
re : technical training at the houston energy expo !,0.6699
re : visit to houston,0.7204
howard london,0.2349
avistar users and allocated charges,0.2843
iif / oxan - info sources,0.6755
termination payments - ees energy outsource agreements,0.8893
"as promised . . . 2 guys , vince",0.0012
re : fea announces the release of @ energy 2 . 0,0.3937
rdi project,0.6934
weather course,0.3277
@ jones : news and information from the jones school,0.3004
entouch newsletter,0.7591
avistar users and allocated charges,0.0218
wharton tiger team,0.2499
re : question,0.6358
re : gas model,0.0163
re : blood bank,0.2368
re : weather course,0.4086
re : howard confirmation,0.9366
tuesday interview,0.2826
howard confirmation,0.529
re : vandy student,0.0211
analyst candidate mitra mujica,0.7894
hello all,0.2033
wharton tm # 3 presentation,0.65
hi vince !,0.3414
re : change - video to teleconferences - enron,0.0265
re : wharton business plan competition,0.7052
hiring of wharton tiger teams members for summer associate,0.0582
wharton business plan competition,0.3136
change - video to teleconferences - enron,0.4717
re : research leads,0.4013
"re : vacation in march , april",0.715
re : anshuman srivastava,0.7478
re : anshuman srivastava,0.3975
to ops - revised february bod approved risk management policy,0.7838
re : weather course,0.3131
re : weather course,0.8932
revised announcement for real options conference at ucla,0.2021
thanks vince,0.4674
re : tuesday interview,0.6868
"ken ,",0.0099
re : analyst candidate mitra mujica,0.4986
"schedules , maps , etc .",0.9849
wharton tiger team,0.6438
re : weather course,0.1185
re : a resume for john lavorato,0.194
re : times 2 filing units,0.323
re : credit reserve simulation for ees,0.0424
re : eprm conferences,0.1799
entouch newsletter,0.7902
rosters ( rice university ),0.9005
re : dinner,0.6311
re : fas 133 paper,0.9568
option pricing discrepancy for j . c . penny transaction,0.0135
fw :,0.6268
phone numbers,0.5818
re : the national forum on corporate finance,0.9229
discount rates and risk capital,0.4087
re : ut conference trustees ' meeting,0.1954
re : iif / oxan,0.1641
re : approval for paulo issler,0.7991
cinergy monthly prices 1998 to date,0.1212
el paso statement on california situation,0.3447
dispatch within maharashtra,0.8424
enside newsletter,0.3307
re : var model - some questions,0.1265
"job well done / bob lee , kenneth parkhill",0.3297
2001 research support for ebs,0.8463
2001 research allocation to ebs,0.264
damages limitations,0.1331
financial mathematics grad from u of c,0.3752
re : mgmt 656,0.0628
rice course,0.4921
fwd : mgmt 656,0.3599
confidential information and securities trading,0.9431
fund raising for mit sloan school,0.899
"re : "" analytical "" var implementation in risktrac",0.001
re : livelink test for research,0.6366
re : 1997 risk paper on pricing of electricity derivatives,0.4913
doreen,0.8979
"re : zakup ksiazki "" inzynieria finansowa "" w wnt",0.2718
re : rice course,0.9271
possible rtp conference,0.3323
summer internships at enron,0.939
re : 1997 risk paper on pricing of electricity derivatives,0.4955
1997 risk paper on pricing of electricity derivatives,0.081
web based expense report implementation deadline,0.0835
softs information,0.6964
re : visit to houston,0.1879
schedule,0.9697
research support in london,0.9695
rick jones ' address,0.2653
re : summer internship,0.573
re : summer internship,0.9549
re : vlady gorny,0.4169
vlady gorny,0.6092
re : summer internships at enron,0.1889
